subID,stimFile,stimType,valenceRating,arousalRating
12,F/08b10Fd.wav,sounds,99,78
12,ha/rac_walk_ha_1_fin.mp4,videos,82,70
12,N/13b01Nc.wav,sounds,45,44
12,W/12b02Wa.wav,sounds,3,77
12,nu/ros_walk_nu_2_fin.mp4,videos,50,50
12,N/08a05Nb.wav,sounds,48,50
12,an/shi_walk_an_1_fin.mp4,videos,68,69
12,ha/vas_walk_ha_2_fin.mp4,videos,59,41
12,T/15b02Tc.wav,sounds,11,26
12,sa/jua_walk_sa_2_fin.mp4,videos,21,14
12,E/13b01Ec.wav,sounds,47,33
12,L/11a07Ld.wav,sounds,40,46
12,A/13a02Ad.wav,sounds,28,63
12,F/03a05Fc.wav,sounds,88,83
12,N/09b09Nd.wav,sounds,50,32
12,F/11a05Fb.wav,sounds,92,82
12,E/16b02Eb.wav,sounds,40,54
12,T/08b10Tc.wav,sounds,13,4
12,W/13b10Wc.wav,sounds,5,81
12,nu/boo_walk_nu_1_fin.mp4,videos,42,64
12,an/kat_walk_an_2_fin.mp4,videos,55,48
12,ha/pet_walk_ha_2_fin.mp4,videos,48,47
12,L/11b03Lc.wav,sounds,48,37
12,sa/ian_walk_sa_2_fin.mp4,videos,31,22
12,A/08b01Aa.wav,sounds,21,82
12,N/12a05Nd.wav,sounds,49,56
12,sa/mar_walk_sa_2_fin.mp4,videos,40,32
12,F/11a04Fd.wav,sounds,78,79
12,W/03b01Wa.wav,sounds,14,70
12,L/16a07La.wav,sounds,48,36
12,E/16b01Eb.wav,sounds,83,77
12,an/ros_walk_an_2_fin.mp4,videos,48,60
12,ha/jen_walk_ha_2_fin.mp4,videos,55,60
12,nu/jan_walk_nu_1_fin.mp4,videos,43,40
12,T/13a04Ta.wav,sounds,3,14
12,A/08b10Aa.wav,sounds,10,76
13,F/08a02Fe.wav,sounds,87,85
13,sa/mac_walk_sa_2_fin.mp4,videos,70,37
13,nu/dav_walk_nu_2_fin.mp4,videos,76,37
13,T/10a07Ta.wav,sounds,29,48
13,A/13b01Ab.wav,sounds,32,79
13,ha/dav_walk_ha_1_fin.mp4,videos,79,61
13,N/11a04Nd.wav,sounds,51,50
13,E/14b10Eb.wav,sounds,14,51
13,L/16a05La.wav,sounds,50,50
13,W/13b03Wc.wav,sounds,5,88
13,an/mar_walk_an_2_fin.mp4,videos,76,49
13,sa/gra_walk_sa_1_fin.mp4,videos,54,26
13,F/13a07Fd.wav,sounds,16,88
13,A/10b09Ad.wav,sounds,11,85
13,W/14a05Wb.wav,sounds,29,85
13,E/09a07Eb.wav,sounds,13,16
13,nu/jan_walk_nu_1_fin.mp4,videos,71,37
13,N/15b09Nb.wav,sounds,50,34
13,ha/shi_walk_ha_1_fin.mp4,videos,77,63
13,L/14a07Lc.wav,sounds,65,34
13,T/14b10Tc.wav,sounds,10,10
13,an/jan_walk_an_1_fin.mp4,videos,82,81
13,A/11b09Ad.wav,sounds,23,71
13,F/11b02Fd.wav,sounds,85,85
13,sa/jen_walk_sa_1_fin.mp4,videos,32,31
13,ha/jen_walk_ha_2_fin.mp4,videos,75,74
13,nu/gra_walk_nu_1_fin.mp4,videos,49,49
13,E/09b09Ea.wav,sounds,15,51
13,L/16a01Lb.wav,sounds,62,34
13,T/16b03Ta.wav,sounds,16,14
13,an/lin_walk_an_2_fin.mp4,videos,65,83
13,W/09b10Wa.wav,sounds,10,85
13,N/03a02Nc.wav,sounds,49,50
13,sa/lin_walk_sa_1_fin.mp4,videos,16,15
13,N/11a05Na.wav,sounds,50,33
13,nu/she_walk_nu_1_fin.mp4,videos,74,41
13,A/13a01Ac.wav,sounds,17,87
13,W/10b10Wa.wav,sounds,13,81
13,an/emm_walk_an_2_fin.mp4,videos,69,67
13,F/13b02Fb.wav,sounds,71,55
13,E/16a07Ea.wav,sounds,8,22
13,T/03b01Td.wav,sounds,36,8
13,ha/mil_walk_ha_2_fin.mp4,videos,48,46
13,L/15b09La.wav,sounds,24,12
13,nu/pet_walk_nu_1_fin.mp4,videos,29,18
13,ha/ste_walk_ha_1_fin.mp4,videos,29,29
13,E/16b10Eb.wav,sounds,16,38
13,W/14a04Wb.wav,sounds,33,87
13,N/12a01Nb.wav,sounds,51,51
13,sa/lin_walk_sa_1_fin.mp4,videos,24,3
13,L/10b09Lb.wav,sounds,50,8
13,an/kat_walk_an_2_fin.mp4,videos,67,77
13,T/16b10Tb.wav,sounds,31,32
13,A/16b10Aa.wav,sounds,14,74
13,F/16b10Fb.wav,sounds,7,92
13,an/dun_walk_an_1_fin.mp4,videos,73,83
13,N/03b10Na.wav,sounds,49,80
13,L/13a02Lc.wav,sounds,47,46
13,A/14a01Ac.wav,sounds,20,91
13,F/14b01Fc.wav,sounds,25,90
13,nu/mil_walk_nu_2_fin.mp4,videos,56,46
13,sa/ian_walk_sa_2_fin.mp4,videos,31,31
13,T/16a07Td.wav,sounds,7,7
13,W/11a07Wc.wav,sounds,14,83
13,ha/vas_walk_ha_2_fin.mp4,videos,19,14
13,E/13a02Ec.wav,sounds,13,62
13,W/11b03Wa.wav,sounds,57,86
13,E/13a01Ec.wav,sounds,10,27
13,F/13b09Fc.wav,sounds,75,85
13,an/lin_walk_an_2_fin.mp4,videos,41,76
13,nu/ste_walk_nu_2_fin.mp4,videos,33,21
13,N/09b10Nd.wav,sounds,47,27
13,ha/gra_walk_ha_2_fin.mp4,videos,47,35
13,L/13a04Lb.wav,sounds,49,8
13,sa/jen_walk_sa_2_fin.mp4,videos,24,23
13,A/14a01Ac.wav,sounds,13,86
13,T/11a05Td.wav,sounds,17,10
13,T/03a05Tc.wav,sounds,33,11
13,ha/dav_walk_ha_1_fin.mp4,videos,51,51
13,nu/jua_walk_nu_2_fin.mp4,videos,22,23
13,sa/mar_walk_sa_1_fin.mp4,videos,25,14
13,F/11a04Fd.wav,sounds,22,85
13,E/13a05Ea.wav,sounds,24,42
13,N/11b03Nb.wav,sounds,49,48
13,W/08b03Wd.wav,sounds,9,89
13,L/09a02La.wav,sounds,50,12
13,A/10a07Aa.wav,sounds,9,62
13,an/mar_walk_an_1_fin.mp4,videos,72,77
13,sa/mil_walk_sa_2_fin.mp4,videos,17,9
13,W/13b10Wa.wav,sounds,16,89
13,ha/mil_walk_ha_1_fin.mp4,videos,64,49
13,A/14b03Ad.wav,sounds,8,86
13,N/12a02Nb.wav,sounds,41,25
13,T/14b02Tc.wav,sounds,19,12
13,L/09a04La.wav,sounds,49,14
13,F/16b03Fd.wav,sounds,30,76
13,E/13b03Ed.wav,sounds,16,77
13,nu/dav_walk_nu_1_fin.mp4,videos,38,15
13,an/mil_walk_an_1_fin.mp4,videos,68,77
13,E/14b01Eb.wav,sounds,20,52
13,A/14a01Aa.wav,sounds,22,85
13,W/13a05Wa.wav,sounds,14,83
13,N/16a01Nc.wav,sounds,50,24
13,ha/she_walk_ha_2_fin.mp4,videos,76,47
13,an/kat_walk_an_1_fin.mp4,videos,31,24
13,L/13a02Lc.wav,sounds,74,24
13,T/14a02Tb.wav,sounds,14,15
13,sa/she_walk_sa_2_fin.mp4,videos,17,16
13,nu/lin_walk_nu_2_fin.mp4,videos,17,16
13,F/16b10Fb.wav,sounds,16,83
13,E/16a04Ea.wav,sounds,29,27
13,an/she_walk_an_2_fin.mp4,videos,76,78
13,W/16a01Wb.wav,sounds,5,89
13,T/16b01Tb.wav,sounds,15,15
13,sa/mil_walk_sa_2_fin.mp4,videos,22,17
13,ha/kat_walk_ha_2_fin.mp4,videos,78,52
13,L/12b10Ld.wav,sounds,49,49
13,A/08b10Aa.wav,sounds,11,75
13,nu/din_walk_nu_2_fin.mp4,videos,86,73
13,F/14a07Fd.wav,sounds,86,87
13,N/13b09Na.wav,sounds,49,50
13,T/12b09Td.wav,sounds,23,13
13,E/15a01Ea.wav,sounds,29,49
13,W/11a01Wc.wav,sounds,9,90
13,L/16b03La.wav,sounds,60,12
13,nu/amc_walk_nu_1_fin.mp4,videos,47,16
13,ha/alx_walk_ha_2_fin.mp4,videos,30,22
13,sa/kat_walk_sa_1_fin.mp4,videos,4,5
13,F/13a07Fd.wav,sounds,20,81
13,N/16a04Nc.wav,sounds,48,47
13,A/14b02Aa.wav,sounds,14,85
13,an/vas_walk_an_2_fin.mp4,videos,22,22
13,F/08b01Fe.wav,sounds,87,89
13,ha/ndy_walk_ha_2_fin.mp4,videos,85,77
13,N/14b02Na.wav,sounds,50,51
13,sa/ale_walk_sa_2_fin.mp4,videos,39,26
13,E/12a02Ec.wav,sounds,50,34
13,nu/bar_walk_nu_2_fin.mp4,videos,51,66
13,L/11a02Ld.wav,sounds,49,23
13,A/14a04Aa.wav,sounds,7,81
13,W/12b02Wb.wav,sounds,16,92
13,an/dav_walk_an_2_fin.mp4,videos,69,49
13,T/14a02Tb.wav,sounds,19,17
13,A/16b01Aa.wav,sounds,11,84
13,sa/din_walk_sa_1_fin.mp4,videos,69,69
13,E/14a04Ed.wav,sounds,29,73
13,L/12a07La.wav,sounds,64,20
13,nu/vas_walk_nu_2_fin.mp4,videos,28,28
13,T/11a07Ta.wav,sounds,42,42
13,ha/bar_walk_ha_1_fin.mp4,videos,60,73
13,F/03a02Fc.wav,sounds,70,71
13,W/10a04Wb.wav,sounds,9,89
13,an/boo_walk_an_2_fin.mp4,videos,42,99
13,N/08b03Nb.wav,sounds,66,67
13,nu/mac_walk_nu_2_fin.mp4,videos,79,79
13,ha/ndy_walk_ha_1_fin.mp4,videos,80,77
13,W/15b09Wb.wav,sounds,10,95
13,N/03b10Nc.wav,sounds,70,72
13,A/03b10Ab.wav,sounds,13,86
13,T/09b02Tb.wav,sounds,19,18
13,F/13a07Fd.wav,sounds,12,89
13,L/13b01Ld.wav,sounds,48,27
13,sa/kat_walk_sa_1_fin.mp4,videos,25,23
13,E/09a01Ea.wav,sounds,13,70
13,an/emm_walk_an_1_fin.mp4,videos,74,75
13,L/16a07La.wav,sounds,83,28
13,A/15a04Ac.wav,sounds,17,66
13,ha/boo_walk_ha_2_fin.mp4,videos,67,99
13,an/pet_walk_an_1_fin.mp4,videos,46,66
13,nu/rac_walk_nu_2_fin.mp4,videos,50,18
13,E/15a01Ea.wav,sounds,10,48
13,W/16b01Wa.wav,sounds,15,73
13,sa/shi_walk_sa_2_fin.mp4,videos,12,12
13,F/11a05Fc.wav,sounds,93,94
13,N/08a05Nb.wav,sounds,49,46
13,T/11b02Td.wav,sounds,14,13
13,sa/chr_walk_sa_1_fin.mp4,videos,30,16
13,N/14b01Na.wav,sounds,27,27
13,T/15a02Ta.wav,sounds,21,22
13,ha/amc_walk_ha_2_fin.mp4,videos,63,63
13,W/10a01Wa.wav,sounds,11,89
13,F/16b03Fd.wav,sounds,81,82
13,L/16a01Lb.wav,sounds,30,50
13,E/09a02Eb.wav,sounds,33,61
13,an/pet_walk_an_1_fin.mp4,videos,59,69
13,nu/ndy_walk_nu_1_fin.mp4,videos,70,49
13,A/08b10Aa.wav,sounds,13,86
13,W/12b02Wd.wav,sounds,10,86
13,sa/mar_walk_sa_2_fin.mp4,videos,15,15
13,N/03a04Nc.wav,sounds,49,49
13,F/03a07Fa.wav,sounds,93,92
13,A/14b09Ac.wav,sounds,16,86
13,L/15b02Lb.wav,sounds,16,15
13,an/alx_walk_an_1_fin.mp4,videos,30,28
13,E/14a07Eb.wav,sounds,17,41
13,nu/ste_walk_nu_2_fin.mp4,videos,38,44
13,ha/jua_walk_ha_1_fin.mp4,videos,16,17
13,T/08a07Tb.wav,sounds,21,21
13,T/13b03Td.wav,sounds,16,18
13,an/jen_walk_an_1_fin.mp4,videos,65,83
13,E/15a07Eb.wav,sounds,20,50
13,nu/mac_walk_nu_1_fin.mp4,videos,66,33
13,L/15b01Lb.wav,sounds,25,23
13,A/08a01Ab.wav,sounds,12,81
13,sa/emm_walk_sa_1_fin.mp4,videos,26,26
13,ha/ale_walk_ha_1_fin.mp4,videos,82,74
13,N/03a04Nc.wav,sounds,51,51
13,W/12b01Wa.wav,sounds,18,88
13,F/08b03Fe.wav,sounds,84,85
13,L/15a01La.wav,sounds,46,15
13,E/15b01Ec.wav,sounds,12,71
13,ha/din_walk_ha_1_fin.mp4,videos,67,81
13,A/14a05Aa.wav,sounds,12,81
13,N/09a07Na.wav,sounds,52,51
13,W/16b02Wb.wav,sounds,9,90
13,an/pet_walk_an_1_fin.mp4,videos,23,71
13,sa/jen_walk_sa_1_fin.mp4,videos,16,17
13,nu/alx_walk_nu_1_fin.mp4,videos,15,16
13,T/12b01Ta.wav,sounds,20,20
13,F/10a02Fa.wav,sounds,32,76
14,N/12b02Na.wav,sounds,48,55
14,A/10a01Ac.wav,sounds,61,55
14,sa/jen_walk_sa_1_fin.mp4,videos,39,48
14,ha/alx_walk_ha_1_fin.mp4,videos,48,33
14,W/10a01Wa.wav,sounds,16,80
14,an/ian_walk_an_2_fin.mp4,videos,58,54
14,L/11b03Lc.wav,sounds,87,56
14,E/15a07Eb.wav,sounds,57,53
14,nu/ele_walk_nu_1_fin.mp4,videos,48,40
14,F/08a05Fe.wav,sounds,45,63
14,T/11b03Td.wav,sounds,79,50
14,ha/ale_walk_ha_2_fin.mp4,videos,48,47
14,W/03a01Wa.wav,sounds,6,94
14,an/mil_walk_an_1_fin.mp4,videos,53,60
14,L/15b09La.wav,sounds,44,38
14,F/10a02Fa.wav,sounds,48,52
14,E/12a02Ec.wav,sounds,51,53
14,N/14a07Na.wav,sounds,54,61
14,T/15b03Tc.wav,sounds,81,51
14,A/10a07Ad.wav,sounds,46,57
14,nu/jan_walk_nu_1_fin.mp4,videos,55,64
14,sa/gra_walk_sa_1_fin.mp4,videos,47,27
14,N/08a07Na.wav,sounds,55,63
14,W/10a04Wb.wav,sounds,7,96
14,A/03a05Aa.wav,sounds,21,83
14,T/16b10Td.wav,sounds,47,43
14,sa/jua_walk_sa_1_fin.mp4,videos,17,17
14,L/08a01Lc.wav,sounds,66,58
14,an/shi_walk_an_1_fin.mp4,videos,48,57
14,nu/ale_walk_nu_1_fin.mp4,videos,51,50
14,ha/shi_walk_ha_1_fin.mp4,videos,55,55
14,F/15b09Fa.wav,sounds,69,80
14,E/14b09Ea.wav,sounds,29,45
14,A/14a02Ab.wav,sounds,46,58
14,an/kat_walk_an_1_fin.mp4,videos,41,41
14,E/11b01Eb.wav,sounds,49,49
14,sa/she_walk_sa_2_fin.mp4,videos,40,23
14,L/11a01Ld.wav,sounds,69,64
14,F/13b10Fa.wav,sounds,66,63
14,T/03a02Ta.wav,sounds,57,58
14,nu/boo_walk_nu_1_fin.mp4,videos,41,79
14,ha/alx_walk_ha_2_fin.mp4,videos,40,31
14,W/03b01Wc.wav,sounds,70,61
14,N/14a01Na.wav,sounds,62,60
14,T/12a05Ta.wav,sounds,63,55
14,sa/mac_walk_sa_1_fin.mp4,videos,45,34
14,nu/mil_walk_nu_2_fin.mp4,videos,47,47
14,ha/dun_walk_ha_1_fin.mp4,videos,39,63
14,N/11b10Nc.wav,sounds,54,66
14,A/14b10Ad.wav,sounds,30,47
14,E/09a02Eb.wav,sounds,50,73
14,an/alx_walk_an_2_fin.mp4,videos,34,49
14,W/14a02Wc.wav,sounds,71,83
14,L/12a01Lb.wav,sounds,67,66
14,F/13a01Fd.wav,sounds,50,66
14,nu/ndy_walk_nu_2_fin.mp4,videos,43,34
14,F/11b03Fc.wav,sounds,73,69
14,E/15a07Eb.wav,sounds,49,51
14,an/bar_walk_an_2_fin.mp4,videos,38,72
14,W/14a07Wc.wav,sounds,42,83
14,L/15b09La.wav,sounds,50,49
14,ha/she_walk_ha_2_fin.mp4,videos,48,57
14,N/03a05Nd.wav,sounds,53,81
14,T/11a05Td.wav,sounds,49,49
14,A/03b10Ab.wav,sounds,35,68
14,sa/shi_walk_sa_2_fin.mp4,videos,24,34
14,ha/ale_walk_ha_1_fin.mp4,videos,57,57
14,E/11a02Ec.wav,sounds,47,58
14,sa/bar_walk_sa_1_fin.mp4,videos,29,29
14,an/rac_walk_an_1_fin.mp4,videos,34,53
14,T/14a05Tc.wav,sounds,43,34
14,W/16b10Wb.wav,sounds,36,67
14,F/03b01Fa.wav,sounds,62,53
14,A/14b10Ad.wav,sounds,39,58
14,L/10a07La.wav,sounds,49,49
14,N/08a01Na.wav,sounds,50,50
14,nu/boo_walk_nu_2_fin.mp4,videos,43,87
14,W/16a05Wb.wav,sounds,38,94
14,L/12b03La.wav,sounds,49,58
14,ha/bar_walk_ha_1_fin.mp4,videos,51,53
14,sa/shi_walk_sa_1_fin.mp4,videos,34,25
14,an/ros_walk_an_1_fin.mp4,videos,45,71
14,E/16a07Ea.wav,sounds,49,48
14,A/15a02Ac.wav,sounds,48,48
14,F/08a04Ff.wav,sounds,51,51
14,nu/ale_walk_nu_1_fin.mp4,videos,45,51
14,T/16b01Tb.wav,sounds,42,43
14,N/08b02Nb.wav,sounds,51,50
14,E/16a07Ea.wav,sounds,55,54
14,A/14b01Ac.wav,sounds,23,65
14,W/03a07Wc.wav,sounds,40,74
14,nu/emm_walk_nu_1_fin.mp4,videos,23,23
14,T/11a05Td.wav,sounds,47,32
14,L/03b09La.wav,sounds,47,46
14,N/03a01Nc.wav,sounds,31,47
14,ha/chr_walk_ha_2_fin.mp4,videos,56,91
14,F/14a07Fd.wav,sounds,57,60
14,an/bar_walk_an_1_fin.mp4,videos,23,18
14,sa/jan_walk_sa_1_fin.mp4,videos,10,9
14,E/13b01Ec.wav,sounds,31,41
14,W/10a02Wa.wav,sounds,42,58
14,N/11b02Na.wav,sounds,51,51
14,nu/mac_walk_nu_1_fin.mp4,videos,62,78
14,sa/ian_walk_sa_2_fin.mp4,videos,36,28
14,L/03b01Lb.wav,sounds,40,62
14,T/14b02Tc.wav,sounds,33,30
14,F/12a01Fb.wav,sounds,42,76
14,ha/mar_walk_ha_1_fin.mp4,videos,33,24
14,A/15a04Ab.wav,sounds,30,70
14,an/jen_walk_an_1_fin.mp4,videos,30,65
14,ha/emm_walk_ha_2_fin.mp4,videos,36,76
14,W/08a02Wc.wav,sounds,25,72
14,nu/emm_walk_nu_2_fin.mp4,videos,34,33
14,F/16a04Fa.wav,sounds,53,64
14,A/15a04Ab.wav,sounds,42,58
14,L/10b01Lb.wav,sounds,49,57
14,an/ndy_walk_an_1_fin.mp4,videos,40,37
14,E/09a01Ea.wav,sounds,42,54
14,sa/ale_walk_sa_1_fin.mp4,videos,29,25
14,N/13b03Na.wav,sounds,50,64
14,T/16b01Tb.wav,sounds,36,35
14,E/15a01Ea.wav,sounds,49,62
14,an/gra_walk_an_2_fin.mp4,videos,48,48
14,N/10b02Na.wav,sounds,50,57
14,F/13b02Fb.wav,sounds,60,70
14,nu/amc_walk_nu_1_fin.mp4,videos,37,36
14,T/12b03Ta.wav,sounds,35,33
14,ha/ian_walk_ha_2_fin.mp4,videos,55,55
14,L/13b01Ld.wav,sounds,49,48
14,A/11a01Ab.wav,sounds,31,64
14,W/03b10Wb.wav,sounds,38,76
14,sa/emm_walk_sa_2_fin.mp4,videos,36,33
14,T/15a02Ta.wav,sounds,40,38
14,nu/mil_walk_nu_1_fin.mp4,videos,34,31
14,N/10a04Nb.wav,sounds,41,58
14,L/15a01La.wav,sounds,59,56
14,A/16b09Ab.wav,sounds,39,76
14,ha/shi_walk_ha_2_fin.mp4,videos,50,53
14,F/03a07Fa.wav,sounds,55,56
14,W/15b03Wa.wav,sounds,12,83
14,an/amc_walk_an_1_fin.mp4,videos,48,58
14,sa/din_walk_sa_2_fin.mp4,videos,24,37
14,E/16a07Ea.wav,sounds,29,35
14,sa/ele_walk_sa_2_fin.mp4,videos,40,30
14,L/14b09Lb.wav,sounds,37,49
14,an/amc_walk_an_2_fin.mp4,videos,29,36
14,F/10b01Fa.wav,sounds,42,57
14,T/03a02Ta.wav,sounds,47,41
14,ha/jan_walk_ha_1_fin.mp4,videos,31,32
14,W/10b03Wb.wav,sounds,1,99
14,nu/emm_walk_nu_2_fin.mp4,videos,40,37
14,A/08a02Ac.wav,sounds,28,61
14,E/16a07Ea.wav,sounds,47,47
14,N/14a01Na.wav,sounds,49,48
14,A/15b02Aa.wav,sounds,27,72
14,T/09b02Tb.wav,sounds,34,35
14,W/13a04Wc.wav,sounds,21,77
14,F/08a07Fd.wav,sounds,57,67
14,N/03a05Nd.wav,sounds,56,55
14,sa/kat_walk_sa_1_fin.mp4,videos,1,7
14,E/14a04Ed.wav,sounds,41,59
14,ha/dun_walk_ha_2_fin.mp4,videos,46,80
14,L/10b10Lc.wav,sounds,50,50
14,an/din_walk_an_2_fin.mp4,videos,51,72
14,nu/mil_walk_nu_2_fin.mp4,videos,43,29
14,W/11a02Wc.wav,sounds,56,85
14,an/mac_walk_an_2_fin.mp4,videos,57,94
14,nu/mil_walk_nu_1_fin.mp4,videos,41,19
14,ha/gra_walk_ha_1_fin.mp4,videos,50,20
14,N/08b01Na.wav,sounds,49,74
14,F/13b02Fb.wav,sounds,60,79
14,T/09a05Tb.wav,sounds,43,33
14,L/10b02La.wav,sounds,48,48
14,A/11a01Ab.wav,sounds,42,57
14,sa/chr_walk_sa_1_fin.mp4,videos,23,14
14,E/13b03Ed.wav,sounds,33,36
14,L/11b10Ld.wav,sounds,52,53
14,sa/jua_walk_sa_2_fin.mp4,videos,3,1
14,W/12b02Wb.wav,sounds,57,84
14,ha/jen_walk_ha_1_fin.mp4,videos,50,59
14,E/13a01Ec.wav,sounds,23,29
14,A/14a02Ab.wav,sounds,53,79
14,an/amc_walk_an_1_fin.mp4,videos,53,79
14,nu/ste_walk_nu_2_fin.mp4,videos,16,11
14,N/11b01Nc.wav,sounds,48,74
14,T/11b09Td.wav,sounds,51,52
14,F/03b01Fa.wav,sounds,51,56
14,E/14a02Ea.wav,sounds,38,21
14,W/09b02Wd.wav,sounds,47,70
14,N/09b09Nd.wav,sounds,55,64
14,nu/jua_walk_nu_2_fin.mp4,videos,37,12
14,F/16a04Fa.wav,sounds,60,75
14,A/08b10Aa.wav,sounds,31,41
14,L/16b01La.wav,sounds,43,36
14,T/14b02Tc.wav,sounds,30,36
14,sa/din_walk_sa_1_fin.mp4,videos,36,26
14,ha/emm_walk_ha_1_fin.mp4,videos,51,64
14,an/she_walk_an_2_fin.mp4,videos,71,73
14,F/10a02Fa.wav,sounds,22,24
14,ha/vas_walk_ha_1_fin.mp4,videos,45,14
14,sa/jua_walk_sa_2_fin.mp4,videos,2,2
14,T/12a05Ta.wav,sounds,48,62
14,E/14a02Ea.wav,sounds,23,29
14,N/12b02Na.wav,sounds,46,48
14,A/11a07Ac.wav,sounds,41,39
14,L/11a02Ld.wav,sounds,50,49
14,W/10a02Wa.wav,sounds,35,60
14,nu/din_walk_nu_1_fin.mp4,videos,16,17
14,an/gra_walk_an_1_fin.mp4,videos,28,23
14,A/03b10Ab.wav,sounds,36,73
14,T/10b03Tb.wav,sounds,47,47
14,F/08a04Ff.wav,sounds,54,50
14,N/11b09Na.wav,sounds,58,57
14,W/09a01Wb.wav,sounds,26,63
14,ha/she_walk_ha_2_fin.mp4,videos,46,47
14,E/11b01Eb.wav,sounds,47,53
14,sa/alx_walk_sa_2_fin.mp4,videos,40,43
14,nu/gra_walk_nu_2_fin.mp4,videos,47,47
14,L/16b10Lb.wav,sounds,47,49
14,an/din_walk_an_2_fin.mp4,videos,47,78
15,N/08b01Na.wav,sounds,61,45
15,nu/lin_walk_nu_2_fin.mp4,videos,34,26
15,T/16a07Td.wav,sounds,12,10
15,A/16b09Ab.wav,sounds,18,70
15,sa/mil_walk_sa_2_fin.mp4,videos,25,14
15,ha/boo_walk_ha_2_fin.mp4,videos,46,96
15,E/09b09Ea.wav,sounds,2,8
15,F/16a01Fc.wav,sounds,74,83
15,L/10a07La.wav,sounds,50,29
15,an/jua_walk_an_1_fin.mp4,videos,46,45
15,W/14a02Wc.wav,sounds,13,90
15,ha/she_walk_ha_2_fin.mp4,videos,30,62
15,F/13b10Fa.wav,sounds,37,82
15,E/11a02Ec.wav,sounds,33,75
15,L/13b03Lb.wav,sounds,48,13
15,an/rac_walk_an_1_fin.mp4,videos,10,68
15,W/15b01Wc.wav,sounds,28,88
15,T/08a05Ta.wav,sounds,7,6
15,sa/ele_walk_sa_2_fin.mp4,videos,23,13
15,nu/din_walk_nu_2_fin.mp4,videos,26,68
15,N/13b09Na.wav,sounds,48,48
15,A/13b03Ac.wav,sounds,22,79
15,L/13a07Lb.wav,sounds,40,12
15,W/10b09Wb.wav,sounds,4,95
15,E/10b01Ea.wav,sounds,48,68
15,T/14a05Ta.wav,sounds,11,17
15,N/03b10Nc.wav,sounds,75,49
15,nu/jen_walk_nu_1_fin.mp4,videos,85,48
15,ha/ndy_walk_ha_2_fin.mp4,videos,88,85
15,sa/lin_walk_sa_1_fin.mp4,videos,51,16
15,an/jua_walk_an_1_fin.mp4,videos,47,30
15,A/08a02Ab.wav,sounds,29,85
15,F/11a04Fd.wav,sounds,65,80
15,N/03b02Na.wav,sounds,50,50
15,nu/alx_walk_nu_2_fin.mp4,videos,18,18
15,ha/ndy_walk_ha_1_fin.mp4,videos,50,61
15,E/13a02Ec.wav,sounds,14,48
15,L/15b03Lc.wav,sounds,49,49
15,T/16a02Tc.wav,sounds,4,32
15,sa/pet_walk_sa_1_fin.mp4,videos,30,16
15,an/ian_walk_an_1_fin.mp4,videos,58,68
15,W/08b09Wc.wav,sounds,6,90
15,A/11b01Ab.wav,sounds,49,50
15,F/14a07Fd.wav,sounds,86,79
15,ha/dun_walk_ha_1_fin.mp4,videos,49,68
15,sa/mac_walk_sa_1_fin.mp4,videos,45,24
15,nu/dun_walk_nu_1_fin.mp4,videos,47,47
15,L/16b02Lb.wav,sounds,12,17
15,A/16b03Ad.wav,sounds,16,79
15,F/16b10Fb.wav,sounds,96,84
15,E/13b09Ec.wav,sounds,13,34
15,W/11a05Wd.wav,sounds,53,86
15,an/ele_walk_an_2_fin.mp4,videos,44,43
15,N/03b01Nb.wav,sounds,47,46
15,T/08b10Tc.wav,sounds,9,9
15,F/13b10Fa.wav,sounds,67,73
15,E/14a04Ed.wav,sounds,12,17
15,N/11b01Nc.wav,sounds,47,43
15,sa/shi_walk_sa_1_fin.mp4,videos,58,50
15,T/15b02Tc.wav,sounds,7,10
15,an/mar_walk_an_2_fin.mp4,videos,21,80
15,nu/bar_walk_nu_1_fin.mp4,videos,22,75
15,W/08b09Wa.wav,sounds,5,90
15,ha/emm_walk_ha_2_fin.mp4,videos,18,73
15,L/15a01La.wav,sounds,42,44
15,A/16a05Ab.wav,sounds,11,13
15,E/13a02Ec.wav,sounds,20,13
15,N/13b03Na.wav,sounds,43,41
15,ha/lin_walk_ha_1_fin.mp4,videos,56,22
15,an/ale_walk_an_1_fin.mp4,videos,50,58
15,sa/ste_walk_sa_1_fin.mp4,videos,25,15
15,A/08a01Ab.wav,sounds,12,79
15,W/14b02Wd.wav,sounds,37,81
15,nu/jua_walk_nu_1_fin.mp4,videos,60,21
15,F/08b03Fe.wav,sounds,60,70
15,T/16b10Td.wav,sounds,7,8
15,L/10a02Lb.wav,sounds,46,47
15,ha/ali_walk_ha_1_fin.mp4,videos,51,51
15,L/16b02Lb.wav,sounds,16,16
15,nu/jan_walk_nu_2_fin.mp4,videos,19,61
15,sa/boo_walk_sa_2_fin.mp4,videos,53,71
15,an/ali_walk_an_2_fin.mp4,videos,53,62
15,A/16a04Ab.wav,sounds,20,79
15,E/15a07Eb.wav,sounds,12,12
15,W/16b09Wb.wav,sounds,17,88
15,N/15a05Na.wav,sounds,50,49
15,T/09a07Ta.wav,sounds,19,12
15,F/12a01Fb.wav,sounds,60,51
15,E/10b01Ea.wav,sounds,16,69
15,A/13a04Ac.wav,sounds,14,51
15,W/12a04Wc.wav,sounds,9,89
15,sa/shi_walk_sa_1_fin.mp4,videos,41,43
